name;planet_mass;planet_radius;planet_luminosity;star_planet_distance;planet_rotation_rate;planet_orbital_period;star_mass;star_radius;star_age;earth_distance;star_magfield;star_rotperiod;star_luminosity;spectral_type;spectral_type_code;dynamo_density;dynamo_radius;B_dyn;B_eq;magnetic_moment;standoff_distance;sw_density;sw_velocity;coronal_temperature;sw_magfield;alfven_velocity;magnetic_field_planet;freq_max_planet;pow_emission_kinetic;pow_emission_magnetic;pow_emission_spi;flux_kinetic_au;flux_magnetic_au;flux_spi_au;pow_received_kinetic;pow_received_magnetic;pow_received_spi;star_magnetic_field;freq_max_star
;MJ;RJ;LS;AU;wJ;w_orb_J;MS;RS;yr;pc;T;days;LS;;;rho_dyn_J;r_dyn_J;T;T;MmagJ;Rp;m-3;m.s-1;K;T;m.s-1;T;MHz;10^14W;10^14W;10^14W;10^10Jy;10^10Jy;10^10Jy;mJy;mJy;mJy;T;MHz
CoRoT-18 b;3.47;1.31;9.095325410924747e-09;0.02714;0.24521698114148266;0.24521698114148266;0.95;1.0;5200000000.0;870.0;0.0001317571641956712;27.77268334772055;0.543613382537878;G9V;1;1.377442440049757;1.3866444961253008;0.04018322929262555;0.012219494417278067;1.176046537395231;5.789081595061723;33763580264.48608;195751.21330627296;739645.1612903225;2.882279925785219e-06;14668519.499837449;0.0004466762634842913;12.503577979897946;0.6715588952874482;1108.553676260832;1108.553676260832;14.999576327356245;24760.055442238583;839402.4807773137;0.004657893344506664;7.688863667681113;260.66384431433903;0.0001317571641956712;3.6882102578722082
CoRoT-19 b;1.11;1.29;6.634962771272284e-10;0.0493654;0.11281379228432542;0.11281379228432542;1.21;1.65;5000000000.0;800.0;0.00013540603145366053;27.02427625059147;1.7355151929059507;F9V;1;0.655186215753454;1.1042475295684846;0.014136623295263847;0.0030353957118789436;0.19451772846214635;3.5209048420249713;18564965381.11042;202977.7202727564;804000.0;6.998667817410654e-07;4803332.831880081;7.736994931767209e-05;2.1657770373739287;0.14766839133181547;24.31001042184021;24.31001042184021;19.041580462579883;3134.733271749896;17911.621200028403;0.006993137558655431;1.1512500772780354;6.578153068569216;0.00013540603145366053;3.7903511147484554
CoRoT-2 b;3.31;1.465;8.143018909995338e-09;0.0281;0.23519597821765184;0.23519597821765184;0.97;0.902;5200000000.0;300.0;0.0001317571641956712;27.77268334772055;0.6016787193546265;G7V;1;1.0369059041971318;1.47690631874599;0.03372533497795976;0.010179260799075763;1.2299622442337002;5.524648863359467;24997949213.13054;195597.123525837;742645.1612903225;2.669897193664417e-06;15791257.666463323;0.0003340113002708103;9.34980584489925;0.5649846843331373;1082.5654643949451;1082.5654643949451;16.875757489204396;32335.588467996124;819724.0745996602;0.044072716435066196;84.44760018758583;2140.7908188974043;0.0001317571641956712;3.6882102578722082
CoRoT-20 b;4.24;0.84;2.3456924829311222e-07;0.0395076;0.15294488507463788;0.15294488507463788;1.14;0.92;500000000.0;1230.0;0.00065767419745963;5.563925138213462;1.3100136669099762;G2V;1;5.202697653102949;0.9664584483214776;0.20615435885439473;0.06446636550885192;0.44024060936589443;3.0396351064826583;369499663277.24634;619567.9846791845;3676000.0;1.7025283151822875e-06;2619157.9634648636;0.000634212060731177;17.753170708662296;26.414519781291784;138.77049828710145;138.77049828710145;415.5238762931015;2182.9832925534133;21051.06658980662;0.06455573255185303;0.33914798556566433;3.2704908243208126;0.00065767419745963;18.409934186244215
CoRoT-20 c;19.629909152447276;0.8119482962015734;5.730521156933712e-06;1.16;1.0;0.0009613221425300445;1.14;0.92;500000000.0;1230.0;0.00065767419745963;5.563925138213462;1.3100136669099762;G2V;1;25.253856014693273;0.9521502594662119;0.8034675445969134;0.2840686746238911;4.232851819942167;19.165418254347557;233268615.80465302;1100175.1037444095;3676000.0;9.241177566006141e-09;565813.7938467484;0.0067519651931862296;189.00427493508337;3.46813022357911;0.26966700558172696;;5.124517284349872;0.39846059462447136;;0.0007961443039496663;6.190478344711367e-05;;0.00065767419745963;18.409934186244215
CoRoT-23 b;2.8;1.08;3.350267290656853e-09;0.040068;0.149747448700854;0.149747448700854;1.14;1.61;7200000000.0;600.0;0.00010501656576696188;34.84450261037956;1.3100136669099762;G0V;1;1.84409247571386;1.1805219760832633;0.03481439055240215;0.01020015931320895;0.5189555402951398;6.022278759486635;19647990934.309395;179217.55257379237;628024.3902439025;1.0303684160368077e-06;6873973.207205482;0.00035175569724578534;9.846515586205367;0.22059176110988948;95.400984002021;95.400984002021;6.256564245690133;2705.823565248021;90632.258621937;0.004084909700119704;1.766631731802014;59.17378577923808;0.00010501656576696188;2.939674494914072
CoRoT-24 b;0.018;0.33;9.065770604099054e-13;0.056;0.08097335977241236;0.08097335977241236;0.91;0.86;11000000000.0;600.0;7.812463301683905e-05;46.83862001900581;0.4407587581143519;K1V;1;0.6432488702822144;0.27940876445955276;0.00387211056993714;-0.8243582817050944;0.0011996584235223057;4.535408678828386;997799467.3130637;150434.372739755;453000.0;3.462023124307276e-07;10249028.536335878;2.8503490218444646e-05;0.7978834824701059;0.0003508371159395637;0.4787246149624892;0.4787246149624892;0.12279911896939001;167.56197755450978;611.343823807629;8.01755232657861e-05;0.10940118579540868;0.39914627548183845;7.812463301683905e-05;2.186902508445717
CoRoT-24 c;0.088;0.44;8.123870364287314e-12;0.098;0.034977203719047306;0.034977203719047306;0.91;0.86;11000000000.0;600.0;7.812463301683905e-05;46.83862001900581;0.4407587581143519;K1V;1;1.0231495005371352;0.44228182942854044;0.007490434402974291;-0.0021426712988711705;0.0038171723707220873;6.313949944810263;213875855.83898497;165227.09867341636;453000.0;6.982185065940864e-08;4464623.567257096;3.8261852763883595e-05;1.071044285981892;0.0003432997647830394;0.0736867882561264;0.0736867882561264;0.08951488756848451;19.21371711454128;94.09995117993496;5.844425441415615e-05;0.012544632538635136;0.06143784164295856;7.812463301683905e-05;2.186902508445717
CoRoT-25 b;0.27;1.08;5.467200969133174e-11;0.0578;0.08451328739832013;0.08451328739832013;1.09;1.19;5200000000.0;1000.0;0.0001317571641956712;27.77268334772055;1.0575932104958992;G0V;1;0.42044174243981347;0.4577494104145221;0.005979822315008987;0.00010741179975698554;0.005651669405406184;1.5756658751790653;5634664429.276296;205320.5260698737;764645.1612903225;4.2054359810004985e-07;5239035.840929111;3.830784639413828e-06;0.10723317619224805;0.006511802563188811;1.2463735021890259;1.2463735021890259;16.959039348445355;3245.99787253569;943.7603537985241;0.003986119375227877;0.7629521192690141;0.22182514908741402;0.0001317571641956712;3.6882102578722082
CoRoT-29 b;0.85;0.9;4.294850899510333e-10;0.035802;0.164046693174423;0.164046693174423;0.976;0.9;4500000000.0;765.0;0.000145712307953517;25.11284085327452;0.6200100588777843;KOV;1;1.1159129454894015;0.9209301761799669;0.017802047048578146;0.003222514735885203;0.18229287687235252;5.155765844587904;14293195426.115717;202867.93083860533;817545.4545454546;1.5352210608079727e-06;12008275.013842337;0.00021351305002617615;5.976760551150334;0.11846804245396016;122.02382793430448;122.02382793430448;5.5355980625579;5701.747505126051;83548.02126166037;0.002223262440868058;2.289993047219604;33.55539466210162;0.000145712307953517;4.078849390643246
CoRoT-3 b;21.66;1.19;1.297935852879986e-06;0.057;0.09815236686044841;0.09815236686044841;1.41;1.44;2000000000.0;680.0;0.00025578906313991113;14.305732837367126;3.5082525645577363;F3V;1;9.075838012758378;1.383540001352114;0.3187300793595267;0.11268810024162387;1.4234223132481398;5.6163413013041765;41429115838.58635;322147.0504593151;1516000.0;5.893083142670463e-07;2707472.8342734845;0.0007212322519708549;20.189081984769786;2.852524227792745;59.23224852244156;59.23224852244156;39.4586264442638;819.3526088678791;23102.76756941489;0.02005733327382861;0.4164875928475976;11.74343737844216;0.00025578906313991113;7.160171154891455
CoRoT-30 b;2.9;1.009;1.3307663168825125e-08;0.0838092;0.04589643985834219;0.04589643985834219;0.98;0.91;3000000000.0;960.0;0.00019315301653168702;18.944824500836592;0.6324704838357619;G3V;1;2.254646256610449;1.120318417162719;0.06003819030276149;0.01770828679556929;0.18278047741675055;5.298822535739918;3045882135.7826595;304318.4265038412;1069000.0;1.3043354279875977e-07;2210075.527395189;0.00015192825950787465;4.252849312584278;0.11313558253850685;1.7541467765935137;1.7541467765935137;7.4293088924694795;115.19009275094561;906.0500642676121;0.0018947634666349861;0.029377965383027567;0.23107809697570802;0.00019315301653168702;5.406832647469301
CoRoT-33 b;59.2;1.1;4.324387274824115e-06;0.053847;0.08348538630527802;0.08348538630527802;0.86;0.94;4600000000.0;;0.00014350000000000002;25.499999999999996;0.33478453158001137;G9V;1;30.55539105401992;1.2909958154740373;0.6169794505263515;0.21813517665996657;1.7971707592149129;10.715941209256103;4692260656.951927;217486.18713271708;782857.1428571428;4.534803840868771e-07;6190729.282643634;0.0011529050520525295;32.27267576143334;0.309231320718526;73.6567789296518;73.6567789296518;2.6759481481339895;637.3924889507742;51209.269731824665;;;;0.00014350000000000002;4.0169213965372395
CoRoT-35 b;1.1;1.68;4.805967947903885e-10;0.0429;0.12722669703584347;0.12722669703584347;1.01;1.65;6100000000.0;1140.0;0.0001178868896218244;31.040347334115793;0.7322291715776864;F3V;1;0.0;0.0;0.009314622592265618;0.0019901740522365124;0.0;1.0;19098098015.757187;184135.92209988635;677042.2535211267;8.824154968915865e-07;5971073.8067968795;0.0;0.0;0.015516170274924761;4.7964658246533745;4.7964658246533745;;;4059.229499309201;;;0.7341468778642087;0.0001178868896218244;3.299946824342371
CoRoT-4 b;0.72;1.19;2.8687468840003015e-09;0.09;0.04369543651709581;0.04369543651709581;1.1;1.15;1000000000.0;;0.0004118935057576049;8.883971096532488;1.1048736715071679;F8V;1;0.5884236937817439;0.9469780037059755;0.023542273037775795;0.0037101714394014965;0.04981831251305637;1.6856617239269982;27224980432.747364;539331.2124647838;2288000.0;1.0278438458736455e-07;582529.2319427256;2.5242384771381498e-05;0.7065970417267463;0.7923723399976706;0.27174566528924715;0.27174566528924715;313.1747109382016;107.40388814672588;65.8211463071124;;;;0.0004118935057576049;11.529922204686114
CoRoT-5 b;0.467;1.33;8.515181230520983e-11;0.0450177;0.11776833900829575;0.11776833900829575;1.0;1.186;6900000000.0;400.0;0.00010818059604193537;33.825382128431976;0.6977165691451518;F9V;1;0.0;0.0;0.005956496417329512;0.0005417071871415092;0.0;1.0;7208666579.841888;176558.41626024275;623696.2025316455;7.446252149282664e-07;8201336.681626476;0.0;0.0;0.0032358157669641723;2.0525096152463345;2.0525096152463345;;;1892.8822169378195;;;2.780690552738994;0.00010818059604193537;3.0282435604947873
CoRoT-6 b;2.96;1.166;6.267149777964961e-09;0.07695;0.05412735402480925;0.05412735402480925;1.055;1.025;5200000000.0;;0.0001317571641956712;27.77268334772055;0.9040375851570038;F9V;1;1.6002527609403832;1.256883692042302;0.03959351161373788;0.011722399144361531;0.2633469301858883;6.142880340046014;1960182147.5408487;221307.36973570226;758645.1612903225;1.7608480151696472e-07;3719187.120391348;0.00014184527148704054;3.9706014357764925;0.05025572746083345;4.172524061470449;4.172524061470449;3.534748035815756;293.475430082493;3159.4564370712897;;;;0.0001317571641956712;3.6882102578722082
CoRoT-7 b;0.041812;0.136;1.0152949535932091e-11;0.015136;0.5825434179024767;0.5825434179024767;0.93;0.87;1500000000.0;150.0;0.0003119328240460539;11.730891133982574;0.49004863498081835;K0V;1;11.635934111253523;0.15859271460814492;0.028042659181909436;-0.28570213789229987;0.0034931817726215715;4.253261983837225;683968087546.2224;289796.2978024354;1682000.0;1.9670743931205568e-05;22242174.170630958;0.0011857324739992256;33.191596831892156;0.2568010031797444;444.7075524184754;444.7075524184754;2.160716371728008;3741.7567581273474;142233.2680597481;0.02257170145012865;39.08787731168417;1485.8252128451436;0.0003119328240460539;8.731774461274423
CoRoT-7 c;0.04828033891071327;0.3828851775520652;1.3022634841927709e-11;0.04048;0.13319386531196653;0.13319386531196653;0.93;0.87;1500000000.0;150.0;0.0003119328240460539;11.730891133982574;0.49004863498081835;K0V;1;0.9016091881050553;0.3729235503660803;0.009328569404538687;-0.05284955402421031;0.005845503580577397;2.624368396975361;50074260329.72855;357579.84091600514;1682000.0;1.2588961255288246e-06;5260863.060659808;8.89198093115569e-05;2.4890863038299944;0.10658120415916408;6.781996233641393;6.781996233641393;11.958311462907396;760.933636863732;2169.123242980127;0.12492127135248762;7.949015011587482;22.659522966416212;0.0003119328240460539;8.731774461274423
CoRoT-7 d;19.793876628897127;0.8500765052347811;1.4743119119754672e-06;0.08;0.04794132111425209;0.04794132111425209;0.93;0.87;1500000000.0;150.0;0.0003119328240460539;11.730891133982574;0.49004863498081835;K0V;1;22.231831632245566;0.9962216456923987;0.48504750326263646;0.17149018937730712;0.39428513468287846;5.963448968395516;9973827458.42284;433488.5220373635;1682000.0;1.4348479043195482e-07;1343536.0194830205;0.0005480480264544916;15.341225392300029;0.9626446291572461;2.7184315108394776;2.7184315108394776;17.524076273456824;49.48659110249699;869.4509361951506;0.183063461271141;0.5169565866050478;9.082629823199305;0.0003119328240460539;8.731774461274423
CoRoT-8 b;0.2158;0.5692;6.086449520989716e-11;0.063;0.06673198073979728;0.06673198073979728;0.88;0.77;3000000000.0;380.0;0.00019315301653168702;18.944824500836592;0.37435345025165656;K1V;1;1.1188438017265634;0.5827272555050145;0.012604372484840896;4.260085823338435e-05;0.017712700458672345;4.166010562954511;4245906173.665463;283435.64476092387;1044000.0;2.9915013446866734e-07;4293172.88527692;8.201104730450267e-05;2.2956928966542467;0.02506482057188068;1.6905242468181196;1.6905242468181196;3.0491585182836882;205.65383234115117;873.1878215174308;0.00496320098684438;0.3347485207815509;1.4213123494462405;0.00019315301653168702;5.406832647469301
CoRoT-9 b;0.84;0.94;4.982861202199553e-10;0.352869;0.005339503077142566;0.005339503077142566;0.99;0.94;4000000000.0;460.0;0.00015815689112285412;23.13683567007867;0.6644734161441683;G3V;1;1.0079426973975356;0.9417051642843439;0.01774559923539333;0.003183700646758354;0.01158816544620042;3.9822616412969047;73181814.41267972;376881.67084412917;886000.0;4.383681737116284e-09;479194.47433853324;1.1912787096609913e-05;0.33346849742693446;0.002531009664654653;0.001202863519904176;0.001202863519904176;2.1196696627280596;1.0073739927386114;0.7587802097624069;0.002354515607495265;0.0011189846371793732;0.0008428482409116418;0.00015815689112285412;4.427204180914308
DS Tuc A b;0.0453;0.5085;3.6080725268111556e-11;0.0795;0.0491430508573824;0.0491430508573824;0.959;0.872;500000000.0;44.12;0.00065767419745963;5.563925138213462;0.5691722221084157;G6V;1;0.5253238492191297;0.3624028920371081;0.009310414664345673;-0.06866395023950665;0.001795549236518145;1.0116698878072925;66438561807.42647;745760.8826944382;3565000.0;1.2451291688182095e-07;451729.7233547933;1.1660218823525433e-05;0.3263984841848473;0.33623186978391195;0.036266529024607336;;287.68680017251853;31.030377028680675;;34.73745371307126;3.7468395668016243;;0.00065767419745963;18.409934186244215
EPIC 246851721 b;3.0;1.051;1.3722668102908051e-08;0.07229;0.06659324213506705;0.06659324213506705;1.324;1.624;3090000000.0;376.0;0.00018923016431512583;19.337561816551798;2.6348658624345744;F5V;1;2.0913689034135534;1.1606990667758443;0.05816524758332633;0.01726291491287288;0.26963176273804723;4.589438710849725;14194743047.7554;277338.5437037585;1123195.5990220048;2.6266367271021503e-07;2061629.4844614596;0.0001983102476167428;5.551196354036879;0.3248202537642209;5.27658396996203;5.27658396996203;16.341266222179613;265.45777979541975;2781.9559441566553;0.027168087564316875;0.44133545761114046;4.625126453685477;0.00018923016431512583;5.297022271133703
G 264-012 b;0.009122134253196088;0.12234091569735939;5.391336720387797e-13;0.02279;0.17818257907560112;0.17818257907560112;0.297;0.305;5200000000.0;15.986;0.0001317571641956712;27.77268334772055;0.012778099152041963;M4.0V;1;3.725575418190173;0.13933077554021292;0.009252978826891257;-17.944695139940848;0.00047983218871580055;7.258344754086222;2592573197.7380996;181673.7927726798;575645.1612903225;2.6424010494193857e-06;48529698.31372229;0.00022374660386337728;6.263223139103427;0.0005651800280972572;11.85567824672398;11.85567824672398;0.02520101979023754;528.6371903979698;8977.179855796363;0.023178618689987544;486.2136518113259;8256.754310773866;0.0001317571641956712;3.6882102578722082
G 264-012 c;0.013625466352875168;0.14407669738222237;9.676562845995154e-13;0.0525;0.050961566991370395;0.050961566991370395;0.297;0.305;5200000000.0;15.986;0.0001317571641956712;27.77268334772055;0.012778099152041963;M4.0V;1;3.4357140882594837;0.16357313006928448;0.00993436063599676;-5.309319782598156;0.00029216967410903547;6.91933090157508;326438328.41643304;230320.68100073384;575645.1612903225;2.2646800888601723e-07;11721431.690763194;8.3413463777396e-05;2.33495001677147;0.00018275780606843712;0.13914908871230422;0.13914908871230422;0.0218588616278578;16.643013730782958;105.36439756078015;0.02010467127467546;15.307399158008801;96.90882412257166;0.0001317571641956712;3.6882102578722082
G 9-40 b;0.013;0.17;6.153654648622329e-13;0.0418;0.07088234553751652;0.07088234553751652;0.29;0.31;9900000000.0;27.93;8.408912136905676e-05;43.51633053626525;0.012204267302226146;M2.5 V;1;2.133690892544313;0.1880227130717697;0.006988407336775448;-4.3521325889756675;0.0004901895453872615;8.541266118698058;205302212.2786334;152420.6750828045;368275.2293577982;4.1997982343876087e-07;27409807.39677565;8.519214129401759e-05;2.3847396179844105;7.066883204132918e-05;0.6718326412717155;0.6718326412717155;0.008275917262297445;78.67727812487135;797.0930942690555;0.0024935800899927234;23.705903291321242;240.16860086252674;8.408912136905676e-05;2.3538633508249536
GJ 1061 b;0.005230793438858009;0.09103801197263194;2.061495223166848e-13;0.01449;0.22340431065213304;0.22340431065213304;0.12;0.156;7000000000.0;3.6732;0.00010710041638035657;34.16653383498094;0.0016141326796223609;M5.5V;1;5.052448356388326;0.10466505317700385;0.008641633307719877;-95.49404295301875;0.00024671398566238924;9.735720580783436;980369039.6523502;153417.4280519331;395000.0;5.061160532908147e-06;151157496.60759816;0.0002791950584637306;7.81536309512491;0.00012821998042292159;36.59103321623069;36.59103321623069;0.004581795904723899;1307.539165009661;34085.625990661014;0.07981704427626558;22777.948559194156;593787.6709165124;0.00010710041638035657;2.9980066490334614
GJ 1061 c;0.006316211944934505;0.09960552640099658;2.698703295486776e-13;0.02485;0.09947284454816532;0.09947284454816532;0.12;0.156;7000000000.0;3.6732;0.00010710041638035657;34.16653383498094;0.0016141326796223609;M5.5V;1;4.68454312575048;0.1142806819917462;0.008783430626246496;-54.04631641975068;0.00016744548408675295;9.392363008307106;254455884.22954547;179070.04118997508;395000.0;1.0815000101219575e-06;63400787.24454902;0.00014467896334584016;4.0499235086601555;5.896009848018274e-05;2.1727542841765213;2.1727542841765213;0.0040657490835053;149.82800177211521;2023.9846593672196;0.07082726541349169;2610.0744118566236;35258.76676537181;0.00010710041638035657;2.9980066490334614
GJ 1061 d;0.0057042206595935025;0.0954572761711199;2.3330944961816343e-13;0.023919999999999997;0.10533006784763477;0.10533006784763477;0.12;0.156;7000000000.0;3.6732;0.00010710041638035657;34.16653383498094;0.0016141326796223609;M5.5V;1;4.797698968687602;0.10959417781330907;0.008645032677636846;-73.0317848217106;0.00015331917833929124;9.40054429861827;279084598.8351075;177065.56558386094;395000.0;1.2084505583135563e-06;67644941.12448624;0.00015050524104377906;4.213015491566208;5.752048941909042e-05;2.4679364797219114;2.4679364797219114;0.003812928924554137;163.59503339641083;2298.9555752472165;0.06642301907852675;2849.9025918015723;40048.8897267309;0.00010710041638035657;2.9980066490334614
GJ 1265 b;0.026904522544236562;0.20799411805688442;2.608891109672764e-12;0.02496;0.12035014934114238;0.12035014934114238;0.178;0.192;5200000000.0;10.255;0.0001317571641956712;27.77268334772055;0.004346164579889516;M4.5V;1;2.3686117678090053;0.23169301175907853;0.010090909798554851;-0.5367687042332766;0.0016493206761222922;7.872866144166758;688464744.113404;198787.74593888537;520645.16129032255;1.4523182864664764e-06;51760126.00719099;0.00015650715491819184;4.381023967261695;0.0006686189294126074;13.32597762733794;13.32597762733794;0.04262184368788008;849.4789938411742;10090.498023425007;0.09525986363017117;1898.5864080069339;22552.273259481477;0.0001317571641956712;3.6882102578722082
GJ 143 b;0.0714;0.2329;1.2639053556782883e-11;0.15687840000000003;0.015782128423845205;0.015782128423845205;0.76;0.73;3800000000.0;16.33;0.0001639003428202376;22.326066785677117;0.18546418069333598;K4.5V;1;4.1814697795034474;0.26629946390136644;0.017607208380762764;-0.016393875029040387;0.0006846522374752514;5.185560251060641;292373720.1027998;327261.9512554962;863000.0;7.0525262652798224e-09;385700.24723395094;4.627472218752904e-05;1.2953444019087241;0.0006891527907597302;0.00028140596783060606;0.00028140596783060606;0.14857969410272748;0.060670453895804784;0.1712936257917942;0.1309592391601513;0.05347538591782426;0.150979466219437;0.0001639003428202376;4.587977658358196
GJ 143 c;0.01164;0.07958;9.698059778177972e-13;0.0695;0.053522093592873896;0.053522093592873896;0.76;0.73;3800000000.0;16.33;0.0001639003428202376;22.326066785677117;0.18546418069333598;K4.5V;1;16.03346156259767;0.0930666287062882;0.0193560266965674;-17.232518652023586;9.124849768852138e-05;6.0117013804030135;1968415223.8128202;261878.51121813816;863000.0;1.94686688678991e-07;4103479.5432866514;0.00015459525945870408;4.327505264967906;0.0003730604989802056;0.02692731595773497;0.02692731595773497;0.024075252745411987;1.7377394262061299;16.39083072331348;0.021220105487278828;1.5316563578143414;14.44699919252668;0.0001639003428202376;4.587977658358196
GJ 15A b;0.011004296130754267;0.12900102683839781;7.086884791995896e-13;0.065232;0.04134548555522746;0.04134548555522746;0.375;0.3863;5200000000.0;3.587;0.0001317571641956712;27.77268334772055;0.019910631991736837;M2V;1;3.8237698536348925;0.14705430965727898;0.009830761530201862;-10.483626259445893;0.00017917022927151096;6.496236989671939;328405455.2473144;237352.66724754736;601645.1612903225;1.3658245293819288e-07;7047970.840272687;7.12637384748515e-05;1.994849030500802;0.00014218803726641802;0.03685632290958057;0.03685632290958057;0.01990591836122459;5.159779746860025;27.907795125431914;0.3636373783940277;94.25783559394405;509.81408001441105;0.0001317571641956712;3.6882102578722082
GJ 15A c;0.13048116083685543;1.0942342283524804;2.2623468523748175e-11;3.942;1.0;8.801246970411874e-05;0.375;0.3863;5200000000.0;3.587;0.0001317571641956712;27.77268334772055;0.019910631991736837;M2V;1;0.0;0.0;0.0038876101528755695;-3.818623279872438e-05;0.0;1.0;43407.15535120059;469039.1542929058;601645.1612903225;5.558904625411088e-10;2495071.1344540995;0.0;0.0;2.47268904069196e-07;2.056961447958577e-06;2.056961447958577e-06;;;0.0015575416682606068;;;0.02845286304845995;0.0001317571641956712;3.6882102578722082
GJ 160.2 b;0.02829016319029166;0.22110700216279544;2.8070509100012085e-12;0.07742;0.04337588000217339;0.04337588000217339;0.69;0.6430388726579588;5200000000.0;;0.0001317571641956712;27.77268334772055;0.11969570478651222;M0V;1;2.1139422392018483;0.24438068569933064;0.009709274514085448;-0.431454916755602;0.0008194923008177197;5.585761595008663;683569389.3730696;231667.05208489244;685645.1612903225;1.265881835151952e-07;4527685.333957389;6.47320919973357e-05;1.8120120236007995;0.0005977306149865837;0.06711790766508574;0.06711790766508574;0.0921241764637375;10.344429103324384;50.822020985657396;;;;0.0001317571641956712;3.6882102578722082
GJ 176 b;0.028867513459481287;0.21739663627849226;2.89095084285753e-12;0.06072;0.05262642874304982;0.05262642874304982;0.49;0.53;5200000000.0;9.42;0.0001317571641956712;27.77268334772055;0.03588014091831877;M2.5V;1;2.245462352635659;0.241313833280813;0.010034302649138226;-0.41456730760874644;0.0009455158689309481;5.895625370125863;774988471.6178097;224906.79532853983;636645.1612903225;2.0996744055121476e-07;7053078.297685329;7.857648834109914e-05;2.199551061199443;0.0006677727078041115;0.19305893283506032;0.19305893283506032;0.08478593429166503;24.512355480353175;146.1852056677864;0.2245799896467922;64.92804008102297;387.21366049289475;0.0001317571641956712;3.6882102578722082
